animal_id,start_sample,start_s,start_min,end_s,hr,rr_std,n_beats,mains_ratio,passes_gate,within_120s_of_annotation
102,0,0.0,0.0,30.0,277.4,366.0,139,1.4581,False,True
102,5000,5.0,0.083,35.0,256.2,347.1,124,84.4467,False,True
102,10000,10.0,0.167,40.0,290.6,265.4,140,54.1904,False,True
102,15000,15.0,0.25,45.0,307.4,331.0,152,34.1686,False,True
102,20000,20.0,0.333,50.0,309.8,339.4,152,38.1608,False,True
102,25000,25.0,0.417,55.0,281.9,332.2,141,44.2004,False,True
102,30000,30.0,0.5,60.0,292.2,245.0,147,52.1651,False,True
102,35000,35.0,0.583,65.0,289.4,308.1,141,21.0806,False,True
102,40000,40.0,0.667,70.0,305.8,248.4,151,18.0132,False,True
102,45000,45.0,0.75,75.0,293.0,299.7,147,23.1741,False,True
102,50000,50.0,0.833,80.0,290.3,298.6,146,17.0294,False,True
102,55000,55.0,0.917,85.0,274.2,287.2,138,24.5216,False,True
102,60000,60.0,1.0,90.0,312.6,205.5,157,38.1388,False,True
102,65000,65.0,1.083,95.0,314.5,182.7,158,33.5467,False,True
102,70000,70.0,1.167,100.0,309.6,210.7,150,1.6281,False,True
102,75000,75.0,1.25,105.0,318.2,314.6,152,1.6525,False,True
102,80000,80.0,1.333,110.0,339.2,262.2,166,1.6958,False,True
102,85000,85.0,1.417,115.0,369.2,245.6,181,3.9612,False,True
102,90000,90.0,1.5,120.0,383.9,267.0,187,1.7666,False,True
102,95000,95.0,1.583,125.0,341.4,321.1,165,1.643,False,True
102,100000,100.0,1.667,130.0,334.6,319.9,165,3.174,False,True
102,105000,105.0,1.75,135.0,316.4,295.6,144,3.7184,False,True
102,110000,110.0,1.833,140.0,300.2,438.2,151,3.4366,False,True
102,115000,115.0,1.917,145.0,353.1,317.6,167,3.407,False,True
102,120000,120.0,2.0,150.0,334.4,308.4,166,16.8614,False,True
102,125000,125.0,2.083,155.0,362.7,230.3,179,12.7175,False,True
102,130000,130.0,2.167,160.0,342.4,235.3,171,23.7561,False,True
102,135000,135.0,2.25,165.0,356.3,195.5,179,14.1421,False,True
102,140000,140.0,2.333,170.0,361.8,224.9,180,17.0839,False,True
102,145000,145.0,2.417,175.0,343.8,238.6,171,15.0737,False,True
102,150000,150.0,2.5,180.0,317.0,282.0,155,12.1547,False,True
102,155000,155.0,2.583,185.0,328.6,253.2,165,12.7254,False,True
102,160000,160.0,2.667,190.0,344.5,242.2,173,11.0655,False,True
102,165000,165.0,2.75,195.0,340.3,239.8,171,12.0304,False,True
102,170000,170.0,2.833,200.0,339.6,235.1,168,12.4288,False,True
102,175000,175.0,2.917,205.0,345.7,216.8,168,14.1958,False,True
102,180000,180.0,3.0,210.0,364.5,180.8,181,17.8294,False,True
102,185000,185.0,3.083,215.0,346.6,180.4,172,22.2753,False,True
102,190000,190.0,3.167,220.0,356.2,169.6,179,36.8857,False,True
102,195000,195.0,3.25,225.0,338.2,198.9,168,40.4464,False,True
102,200000,200.0,3.333,230.0,382.7,132.9,192,48.7367,False,True
102,205000,205.0,3.417,235.0,380.2,137.8,191,56.7933,False,False
102,210000,210.0,3.5,240.0,381.8,144.8,190,60.8391,False,False
102,215000,215.0,3.583,245.0,390.0,139.7,193,77.0594,False,False
102,220000,220.0,3.667,250.0,376.2,148.5,189,81.3684,False,False
102,225000,225.0,3.75,255.0,356.7,190.7,179,107.604,False,False
102,230000,230.0,3.833,260.0,360.9,157.8,177,109.1915,False,False
102,235000,235.0,3.917,265.0,370.3,148.7,186,118.0443,False,False
102,240000,240.0,4.0,270.0,352.4,170.1,175,70.8252,False,False
102,245000,245.0,4.083,275.0,362.5,155.6,180,80.1969,False,False
102,250000,250.0,4.167,280.0,355.9,174.6,176,66.9554,False,False
102,255000,255.0,4.25,285.0,344.5,177.1,171,76.7511,False,False
102,260000,260.0,4.333,290.0,347.8,175.1,174,78.3988,False,False
102,265000,265.0,4.417,295.0,338.4,195.1,170,123.4922,False,False
102,270000,270.0,4.5,300.0,334.4,200.7,168,130.0011,False,False
102,275000,275.0,4.583,305.0,360.7,181.3,181,192.2047,False,False
102,280000,280.0,4.667,310.0,357.1,204.9,175,54.0681,False,False
102,285000,285.0,4.75,315.0,359.4,200.7,180,37.5714,False,False
102,290000,290.0,4.833,320.0,372.3,197.4,185,48.065,False,False
102,295000,295.0,4.917,325.0,355.8,197.3,177,24.2733,False,False
102,300000,300.0,5.0,330.0,386.6,179.7,192,27.2701,False,False
102,305000,305.0,5.083,335.0,379.5,172.5,189,25.6108,False,False
102,310000,310.0,5.167,340.0,384.3,168.8,193,25.3382,False,False
102,315000,315.0,5.25,345.0,381.0,167.5,191,22.4621,False,False
102,320000,320.0,5.333,350.0,383.2,163.9,189,23.2476,False,False
102,325000,325.0,5.417,355.0,368.5,183.3,180,26.7339,False,False
102,330000,330.0,5.5,360.0,374.4,156.0,187,35.7136,False,False
102,335000,335.0,5.583,365.0,376.6,146.2,186,40.7872,False,False
102,340000,340.0,5.667,370.0,370.9,147.5,184,56.4371,False,False
102,345000,345.0,5.75,375.0,392.9,136.2,197,53.2522,False,False
102,350000,350.0,5.833,380.0,352.7,154.9,172,55.1724,False,False
102,355000,355.0,5.917,385.0,370.7,133.2,182,66.2704,False,False
102,360000,360.0,6.0,390.0,352.3,155.7,177,58.3479,False,False
102,365000,365.0,6.083,395.0,348.3,163.3,175,69.1769,False,False
102,370000,370.0,6.167,400.0,367.1,157.3,184,65.5058,False,False
102,375000,375.0,6.25,405.0,368.6,158.6,185,90.3389,False,False
102,380000,380.0,6.333,410.0,384.2,148.3,193,70.3046,False,False
102,385000,385.0,6.417,415.0,361.2,158.2,181,84.7764,False,False
102,390000,390.0,6.5,420.0,378.5,155.4,187,72.1542,False,False
102,395000,395.0,6.583,425.0,390.1,145.6,193,74.6663,False,False
102,400000,400.0,6.667,430.0,366.8,163.0,182,71.179,False,False
102,405000,405.0,6.75,435.0,366.9,144.9,179,67.5622,False,False
102,410000,410.0,6.833,440.0,359.8,145.5,180,54.5007,False,False
102,415000,415.0,6.917,445.0,340.6,195.1,171,43.7788,False,False
102,420000,420.0,7.0,450.0,349.5,153.6,175,53.8795,False,False
102,425000,425.0,7.083,455.0,352.1,141.9,175,48.6066,False,False
102,430000,430.0,7.167,460.0,368.1,141.5,182,50.2783,False,False
102,435000,435.0,7.25,465.0,341.5,179.5,169,35.7661,False,False
102,440000,440.0,7.333,470.0,371.3,159.9,185,31.1964,False,False
102,445000,445.0,7.417,475.0,367.5,155.6,182,26.8125,False,False
102,450000,450.0,7.5,480.0,374.1,161.8,186,35.8132,False,False
102,455000,455.0,7.583,485.0,349.8,192.8,174,26.5893,False,False
102,460000,460.0,7.667,490.0,361.5,210.0,175,24.2984,False,False
102,465000,465.0,7.75,495.0,340.1,233.0,169,18.4808,False,False
102,470000,470.0,7.833,500.0,354.7,183.2,178,14.4132,False,False
102,475000,475.0,7.917,505.0,342.3,224.8,172,14.6457,False,False
102,480000,480.0,8.0,510.0,336.7,216.0,169,14.3645,False,False
102,485000,485.0,8.083,515.0,347.5,182.3,174,15.5612,False,False
102,490000,490.0,8.167,520.0,364.6,181.7,183,27.2178,False,False
102,495000,495.0,8.25,525.0,350.3,184.0,176,53.4591,False,False
102,500000,500.0,8.333,530.0,361.7,169.2,181,69.4279,False,False
102,505000,505.0,8.417,535.0,368.2,176.7,185,47.8157,False,False
102,510000,510.0,8.5,540.0,366.5,178.4,181,34.6928,False,False
102,515000,515.0,8.583,545.0,363.9,176.1,180,50.9869,False,False
102,520000,520.0,8.667,550.0,380.2,161.6,191,40.9149,False,False
102,525000,525.0,8.75,555.0,366.2,182.7,184,39.7474,False,False
102,530000,530.0,8.833,560.0,345.7,205.4,172,46.2203,False,False
102,535000,535.0,8.917,565.0,356.9,184.6,179,61.7532,False,False
102,540000,540.0,9.0,570.0,394.3,155.7,198,46.6414,False,False
102,545000,545.0,9.083,575.0,380.9,153.7,191,53.3868,False,False
102,550000,550.0,9.167,580.0,397.3,153.0,197,82.7788,False,False
102,555000,555.0,9.25,585.0,413.5,148.3,206,93.1285,False,False
102,560000,560.0,9.333,590.0,405.9,150.1,203,54.8017,False,False
102,565000,565.0,9.417,595.0,394.2,151.1,195,38.578,False,False
102,570000,570.0,9.5,600.0,371.0,160.1,184,52.6462,False,False
102,575000,575.0,9.583,605.0,321.6,177.0,157,48.1939,False,False
102,580000,580.0,9.667,610.0,325.6,194.2,163,43.2951,False,False
102,585000,585.0,9.75,615.0,316.9,173.3,159,111.0594,False,False
102,590000,590.0,9.833,620.0,334.3,158.6,168,118.5812,False,False
102,595000,595.0,9.917,625.0,335.6,157.7,167,81.6978,False,False
102,600000,600.0,10.0,630.0,346.2,165.7,174,70.1207,False,False
102,605000,605.0,10.083,635.0,372.9,140.9,187,58.7326,False,False
102,610000,610.0,10.167,640.0,367.5,153.0,182,39.5291,False,False
102,615000,615.0,10.25,645.0,374.7,135.2,184,23.0698,False,False
102,620000,620.0,10.333,650.0,383.5,135.3,191,18.467,False,False
102,625000,625.0,10.417,655.0,382.2,129.1,190,23.3267,False,False
102,630000,630.0,10.5,660.0,376.7,137.8,184,22.8098,False,False
102,635000,635.0,10.583,665.0,349.5,189.6,171,20.8777,False,False
102,640000,640.0,10.667,670.0,352.4,172.6,174,31.3108,False,False
102,645000,645.0,10.75,675.0,354.7,164.4,178,38.6685,False,False
102,650000,650.0,10.833,680.0,348.1,164.8,175,43.7821,False,False
102,655000,655.0,10.917,685.0,324.2,211.7,162,36.7471,False,False
102,660000,660.0,11.0,690.0,363.4,153.3,180,64.8895,False,False
102,665000,665.0,11.083,695.0,380.8,147.1,186,71.8241,False,False
102,670000,670.0,11.167,700.0,392.7,140.0,197,90.4535,False,False
102,675000,675.0,11.25,705.0,392.1,138.3,197,74.6396,False,False
102,680000,680.0,11.333,710.0,412.8,123.6,205,116.8609,False,False
102,685000,685.0,11.417,715.0,422.4,105.6,208,112.3302,True,False
102,690000,690.0,11.5,720.0,409.9,127.7,203,128.0533,False,False
102,695000,695.0,11.583,725.0,415.8,132.9,206,84.4684,False,False
102,700000,700.0,11.667,730.0,397.9,139.6,196,81.2631,False,False
102,705000,705.0,11.75,735.0,388.6,145.5,189,84.9135,False,False
102,710000,710.0,11.833,740.0,394.8,140.2,195,80.8513,False,False
102,715000,715.0,11.917,745.0,397.2,132.1,198,97.2893,False,False
102,720000,720.0,12.0,750.0,396.4,123.8,195,80.253,False,False
102,725000,725.0,12.083,755.0,405.2,120.7,201,69.7411,False,False
102,730000,730.0,12.167,760.0,403.9,119.1,200,81.1106,True,False
102,735000,735.0,12.25,765.0,414.1,114.4,205,58.3188,True,False
102,740000,740.0,12.333,770.0,409.4,134.8,203,69.5901,False,False
102,745000,745.0,12.417,775.0,403.4,129.3,200,69.9942,False,False
102,750000,750.0,12.5,780.0,411.6,125.8,205,96.9964,False,False
102,755000,755.0,12.583,785.0,368.9,192.4,183,19.9496,False,False
102,760000,760.0,12.667,790.0,364.2,212.9,182,23.1527,False,False
102,765000,765.0,12.75,795.0,319.3,235.3,159,19.1296,False,False
102,770000,770.0,12.833,800.0,332.9,237.1,162,22.4973,False,False
102,775000,775.0,12.917,805.0,322.5,285.5,162,17.4411,False,False
102,780000,780.0,13.0,810.0,349.9,238.5,173,44.1654,False,False
102,785000,785.0,13.083,815.0,381.5,196.6,188,41.8201,False,False
102,790000,790.0,13.167,820.0,358.2,271.7,180,14.5156,False,False
102,795000,795.0,13.25,825.0,346.3,303.9,170,8.878,False,False
102,800000,800.0,13.333,830.0,361.5,293.9,174,7.8054,False,False
102,805000,805.0,13.417,835.0,376.3,319.2,189,7.1616,False,False
102,810000,810.0,13.5,840.0,366.2,280.9,177,6.8981,False,False
102,815000,815.0,13.583,845.0,370.2,228.8,184,10.5644,False,False
102,820000,820.0,13.667,850.0,375.0,150.4,188,16.7197,False,False
102,825000,825.0,13.75,855.0,361.1,243.1,179,17.0669,False,False
102,830000,830.0,13.833,860.0,335.0,256.1,166,20.8909,False,False
102,835000,835.0,13.917,865.0,335.5,255.8,167,25.6247,False,False
102,840000,840.0,14.0,870.0,362.2,304.0,181,12.6413,False,False
102,845000,845.0,14.083,875.0,351.0,477.9,176,1.2875,False,False
102,850000,850.0,14.167,880.0,348.6,519.7,174,0.8453,False,False
102,855000,855.0,14.25,885.0,436.5,481.3,186,0.5355,False,False
102,860000,860.0,14.333,890.0,353.5,197.5,140,0.6402,False,False
102,865000,865.0,14.417,895.0,115.3,612.1,50,0.5392,False,False
102,870000,870.0,14.5,900.0,20.3,2503.8,9,0.5416,False,False
102,875000,875.0,14.583,905.0,131.6,593.1,62,0.5616,False,False
102,880000,880.0,14.667,910.0,384.8,199.8,150,0.8347,False,False
102,885000,885.0,14.75,915.0,394.7,811.3,198,0.9322,False,False
102,890000,890.0,14.833,920.0,386.8,819.2,194,0.911,False,False
102,895000,895.0,14.917,925.0,352.4,404.9,177,1.1611,False,False
102,900000,900.0,15.0,930.0,330.9,280.4,163,3.4373,False,False
102,905000,905.0,15.083,935.0,366.4,208.5,184,6.3112,False,False
102,910000,910.0,15.167,940.0,382.9,183.0,192,7.7627,False,False
102,915000,915.0,15.25,945.0,340.9,251.4,171,7.2226,False,False
102,920000,920.0,15.333,950.0,364.7,239.4,162,9.2027,False,False
102,925000,925.0,15.417,955.0,285.6,478.1,142,12.9991,False,False
102,930000,930.0,15.5,960.0,269.4,416.9,135,20.7044,False,False
102,935000,935.0,15.583,965.0,254.0,478.1,126,13.0641,False,False
102,940000,940.0,15.667,970.0,270.5,708.6,136,17.9149,False,False
102,945000,945.0,15.75,975.0,277.1,831.1,138,3.9398,False,False
102,950000,950.0,15.833,980.0,322.2,476.8,151,4.0753,False,False
102,955000,955.0,15.917,985.0,327.1,509.3,161,3.6067,False,False
102,960000,960.0,16.0,990.0,449.1,500.5,186,2.7735,False,False
102,965000,965.0,16.083,995.0,374.4,688.2,185,2.0759,False,False
102,970000,970.0,16.167,1000.0,353.0,717.1,177,2.7721,False,False
102,975000,975.0,16.25,1005.0,502.8,209.0,185,3.1636,False,False
102,980000,980.0,16.333,1010.0,437.3,329.4,189,3.362,False,False
102,985000,985.0,16.417,1015.0,368.2,539.1,185,4.7926,False,False
102,990000,990.0,16.5,1020.0,332.4,831.3,163,6.2868,False,False
102,995000,995.0,16.583,1025.0,321.0,645.0,160,7.4418,False,False
102,1000000,1000.0,16.667,1030.0,322.2,583.4,162,11.7139,False,False
102,1005000,1005.0,16.75,1035.0,320.3,658.3,161,20.7217,False,False
102,1010000,1010.0,16.833,1040.0,328.3,1065.6,165,9.7525,False,False
102,1015000,1015.0,16.917,1045.0,338.5,704.8,170,8.1652,False,False
102,1020000,1020.0,17.0,1050.0,362.3,410.7,180,7.7758,False,False
102,1025000,1025.0,17.083,1055.0,350.5,386.6,175,5.9971,False,False
102,1030000,1030.0,17.167,1060.0,395.7,355.7,183,3.8869,False,False
102,1035000,1035.0,17.25,1065.0,384.3,351.0,190,2.6454,False,False
102,1040000,1040.0,17.333,1070.0,403.9,325.1,185,2.9767,False,False
102,1045000,1045.0,17.417,1075.0,369.4,406.6,183,2.8287,False,False
102,1050000,1050.0,17.5,1080.0,345.4,259.5,172,3.7803,False,False
102,1055000,1055.0,17.583,1085.0,330.3,251.0,166,9.5164,False,False
102,1060000,1060.0,17.667,1090.0,332.2,229.8,167,10.9457,False,False
102,1065000,1065.0,17.75,1095.0,308.2,257.9,155,12.3659,False,False
102,1070000,1070.0,17.833,1100.0,347.4,175.0,173,11.5407,False,False
102,1075000,1075.0,17.917,1105.0,285.2,343.2,140,12.3806,False,False
102,1080000,1080.0,18.0,1110.0,267.9,338.0,133,11.7771,False,False
102,1085000,1085.0,18.083,1115.0,308.4,177.0,155,114.3179,False,False
102,1090000,1090.0,18.167,1120.0,330.5,137.6,166,117.1574,False,False
102,1095000,1095.0,18.25,1125.0,326.5,136.2,164,75.3265,False,False
102,1100000,1100.0,18.333,1130.0,335.8,157.3,167,69.9584,False,False
102,1105000,1105.0,18.417,1135.0,310.0,197.2,154,78.2173,False,False
102,1110000,1110.0,18.5,1140.0,306.2,213.1,150,72.4452,False,False
102,1115000,1115.0,18.583,1145.0,313.1,191.7,154,73.1525,False,False
102,1120000,1120.0,18.667,1150.0,336.1,168.7,169,97.4023,False,False
102,1125000,1125.0,18.75,1155.0,372.2,130.5,187,109.2505,False,False
102,1130000,1130.0,18.833,1160.0,320.2,183.6,159,108.378,False,False
102,1135000,1135.0,18.917,1165.0,340.3,153.9,171,115.4831,False,False
102,1140000,1140.0,19.0,1170.0,312.6,212.0,153,123.2663,False,False
102,1145000,1145.0,19.083,1175.0,319.2,200.2,160,125.8562,False,False
102,1150000,1150.0,19.167,1180.0,348.4,138.5,175,122.136,False,False
102,1155000,1155.0,19.25,1185.0,300.2,200.1,151,118.1608,False,False
102,1160000,1160.0,19.333,1190.0,304.6,218.0,151,116.1248,False,False
102,1165000,1165.0,19.417,1195.0,308.0,211.8,153,116.4193,False,False
102,1170000,1170.0,19.5,1200.0,325.5,168.8,163,93.1464,False,False
102,1175000,1175.0,19.583,1205.0,324.0,158.5,161,79.9798,False,False
102,1180000,1180.0,19.667,1210.0,320.2,158.0,161,81.0456,False,False
102,1185000,1185.0,19.75,1215.0,337.2,140.6,168,82.2027,False,False
102,1190000,1190.0,19.833,1220.0,333.6,163.2,160,84.6367,False,False
102,1195000,1195.0,19.917,1225.0,371.1,118.5,184,105.2157,True,False
102,1200000,1200.0,20.0,1230.0,374.7,122.5,188,107.6594,False,False
102,1205000,1205.0,20.083,1235.0,399.1,127.3,200,91.4159,False,False
102,1210000,1210.0,20.167,1240.0,390.9,155.3,196,56.6847,False,False
102,1215000,1215.0,20.25,1245.0,344.0,189.5,171,58.9849,False,False
102,1220000,1220.0,20.333,1250.0,392.3,143.1,193,53.3321,False,False
102,1225000,1225.0,20.417,1255.0,362.1,175.6,182,61.6953,False,False
102,1230000,1230.0,20.5,1260.0,376.7,115.9,189,66.1445,True,False
102,1235000,1235.0,20.583,1265.0,363.5,114.0,178,103.6617,True,False
102,1240000,1240.0,20.667,1270.0,398.1,107.7,199,111.9595,True,False
102,1245000,1245.0,20.75,1275.0,372.4,132.9,187,114.8169,False,False
102,1250000,1250.0,20.833,1280.0,390.5,117.1,196,116.1269,True,False
102,1255000,1255.0,20.917,1285.0,387.3,123.8,192,117.8227,False,False
102,1260000,1260.0,21.0,1290.0,412.4,118.6,207,107.6342,True,False
102,1265000,1265.0,21.083,1295.0,406.6,123.6,204,111.9122,False,False
102,1270000,1270.0,21.167,1300.0,432.7,114.2,217,112.2814,True,False
102,1275000,1275.0,21.25,1305.0,403.8,116.4,200,106.737,True,False
102,1280000,1280.0,21.333,1310.0,445.9,100.7,223,110.9206,True,False
102,1285000,1285.0,21.417,1315.0,419.4,98.3,207,112.643,True,False
102,1290000,1290.0,21.5,1320.0,432.2,95.1,217,117.4212,True,False
102,1295000,1295.0,21.583,1325.0,440.0,94.4,218,119.0139,True,False
102,1300000,1300.0,21.667,1330.0,446.3,107.6,224,115.5276,True,False
102,1305000,1305.0,21.75,1335.0,437.0,109.5,218,112.8646,True,False
102,1310000,1310.0,21.833,1340.0,408.9,132.5,204,105.9743,False,False
102,1315000,1315.0,21.917,1345.0,404.7,122.0,199,102.296,False,False
102,1320000,1320.0,22.0,1350.0,452.2,96.6,225,97.1198,True,False
102,1325000,1325.0,22.083,1355.0,398.9,114.5,198,92.6779,True,False
102,1330000,1330.0,22.167,1360.0,417.2,96.1,205,91.7264,True,False
102,1335000,1335.0,22.25,1365.0,448.3,97.9,225,91.3771,True,False
102,1340000,1340.0,22.333,1370.0,410.4,109.7,206,85.2506,True,False
102,1345000,1345.0,22.417,1375.0,389.4,101.9,193,76.5421,True,False
102,1350000,1350.0,22.5,1380.0,416.8,85.2,209,75.6941,True,False
102,1355000,1355.0,22.583,1385.0,390.7,91.3,192,68.8993,True,False
102,1360000,1360.0,22.667,1390.0,378.4,119.6,190,64.8523,True,False
102,1365000,1365.0,22.75,1395.0,388.7,109.5,194,69.1953,True,False
102,1370000,1370.0,22.833,1400.0,406.5,105.0,204,53.4005,True,False
102,1375000,1375.0,22.917,1405.0,389.5,113.7,190,60.892,True,False
102,1380000,1380.0,23.0,1410.0,386.6,110.3,193,57.4394,True,False
102,1385000,1385.0,23.083,1415.0,376.2,175.4,189,43.9501,False,False
102,1390000,1390.0,23.167,1420.0,367.8,184.5,182,21.0537,False,False
102,1395000,1395.0,23.25,1425.0,414.6,106.3,208,17.759,True,False
102,1400000,1400.0,23.333,1430.0,431.3,86.9,216,22.4611,True,False
102,1405000,1405.0,23.417,1435.0,382.2,139.9,192,17.9204,False,False
102,1410000,1410.0,23.5,1440.0,410.3,106.0,206,23.7985,True,False
102,1415000,1415.0,23.583,1445.0,420.6,71.6,211,96.4916,True,False
102,1420000,1420.0,23.667,1450.0,423.9,74.7,208,91.9802,True,False
102,1425000,1425.0,23.75,1455.0,417.1,73.9,206,101.8536,True,False
102,1430000,1430.0,23.833,1460.0,402.7,93.7,200,83.9515,True,False
102,1435000,1435.0,23.917,1465.0,380.7,121.7,191,71.9324,False,False
102,1440000,1440.0,24.0,1470.0,395.9,122.6,198,66.3063,False,False
102,1445000,1445.0,24.083,1475.0,340.9,179.8,168,61.9786,False,False
102,1450000,1450.0,24.167,1480.0,346.4,198.3,174,70.1006,False,False
102,1455000,1455.0,24.25,1485.0,324.3,221.5,163,70.2792,False,False
102,1460000,1460.0,24.333,1490.0,294.2,261.4,148,140.5736,False,False
102,1465000,1465.0,24.417,1495.0,324.3,213.9,163,130.8516,False,False
102,1470000,1470.0,24.5,1500.0,326.4,211.9,159,143.9344,False,False
102,1475000,1475.0,24.583,1505.0,367.7,179.8,179,121.0713,False,False
102,1480000,1480.0,24.667,1510.0,376.2,163.2,189,85.9808,False,False
102,1485000,1485.0,24.75,1515.0,398.6,132.9,200,77.4328,False,False
102,1490000,1490.0,24.833,1520.0,364.1,128.2,183,78.3269,False,False
102,1495000,1495.0,24.917,1525.0,369.4,113.4,183,79.647,True,False
102,1500000,1500.0,25.0,1530.0,396.3,103.5,199,80.8697,True,False
102,1505000,1505.0,25.083,1535.0,414.7,115.4,208,69.8287,True,False
102,1510000,1510.0,25.167,1540.0,427.4,99.7,209,64.8246,True,False
102,1515000,1515.0,25.25,1545.0,394.8,131.3,198,66.8082,False,False
102,1520000,1520.0,25.333,1550.0,396.5,117.0,196,63.5511,True,False
102,1525000,1525.0,25.417,1555.0,402.9,113.4,197,54.9135,True,False
102,1530000,1530.0,25.5,1560.0,394.8,112.0,198,73.413,True,False
102,1535000,1535.0,25.583,1565.0,354.3,166.9,178,79.648,False,False
102,1540000,1540.0,25.667,1570.0,344.2,214.9,173,83.1078,False,False
102,1545000,1545.0,25.75,1575.0,308.3,238.0,155,96.7983,False,False
102,1550000,1550.0,25.833,1580.0,280.2,259.8,141,96.5714,False,False
102,1555000,1555.0,25.917,1585.0,284.6,240.3,143,127.2456,False,False
102,1560000,1560.0,26.0,1590.0,284.3,233.3,143,105.0644,False,False
102,1565000,1565.0,26.083,1595.0,276.2,236.8,139,146.0066,False,False
102,1570000,1570.0,26.167,1600.0,288.2,225.6,145,135.4685,False,False
102,1575000,1575.0,26.25,1605.0,276.3,244.3,137,132.5292,False,False
102,1580000,1580.0,26.333,1610.0,274.0,245.0,136,164.9328,False,False
102,1585000,1585.0,26.417,1615.0,287.4,217.0,141,185.0632,False,False
102,1590000,1590.0,26.5,1620.0,295.5,191.8,143,182.2173,False,False
102,1595000,1595.0,26.583,1625.0,299.0,189.8,150,167.2845,False,False
102,1600000,1600.0,26.667,1630.0,287.4,213.1,141,148.3828,False,False
102,1605000,1605.0,26.75,1635.0,319.1,187.4,157,123.7299,False,False
102,1610000,1610.0,26.833,1640.0,354.5,154.1,176,86.6552,False,False
102,1615000,1615.0,26.917,1645.0,354.6,158.1,178,68.3618,False,False
102,1620000,1620.0,27.0,1650.0,342.4,189.1,172,77.4095,False,False
102,1625000,1625.0,27.083,1655.0,346.5,185.2,174,74.6121,False,False
102,1630000,1630.0,27.167,1660.0,318.3,201.0,160,82.341,False,False
102,1635000,1635.0,27.25,1665.0,296.1,219.2,149,117.149,False,False
102,1640000,1640.0,27.333,1670.0,262.2,270.5,132,185.2213,False,False
107,0,0.0,0.0,30.0,358.5,375.1,176,1.0328,False,False
107,5000,5.0,0.083,35.0,347.3,424.8,172,0.9568,False,False
107,10000,10.0,0.167,40.0,367.4,546.4,178,0.8517,False,False
107,15000,15.0,0.25,45.0,332.5,476.2,167,1.7009,False,False
107,20000,20.0,0.333,50.0,322.5,336.5,161,4.8506,False,False
107,25000,25.0,0.417,55.0,316.2,364.5,159,4.7414,False,False
107,30000,30.0,0.5,60.0,310.7,328.0,153,4.8602,False,False
107,35000,35.0,0.583,65.0,350.0,391.2,173,5.2837,False,False
107,40000,40.0,0.667,70.0,308.4,394.2,155,8.3746,False,False
107,45000,45.0,0.75,75.0,302.7,381.2,152,12.7237,False,False
107,50000,50.0,0.833,80.0,303.6,393.9,150,10.1078,False,False
107,55000,55.0,0.917,85.0,303.5,375.7,150,10.0508,False,False
107,60000,60.0,1.0,90.0,348.6,211.6,173,9.1413,False,False
107,65000,65.0,1.083,95.0,304.1,244.9,152,26.6433,False,False
107,70000,70.0,1.167,100.0,386.2,197.6,194,30.6533,False,False
107,75000,75.0,1.25,105.0,355.7,226.9,175,15.899,False,False
107,80000,80.0,1.333,110.0,380.2,191.4,191,20.0057,False,False
107,85000,85.0,1.417,115.0,397.6,177.8,199,27.5624,False,False
107,90000,90.0,1.5,120.0,385.2,208.3,192,25.4552,False,False
107,95000,95.0,1.583,125.0,359.7,235.8,177,29.0664,False,False
107,100000,100.0,1.667,130.0,354.8,248.5,176,61.7017,False,False
107,105000,105.0,1.75,135.0,350.9,241.5,176,116.5099,False,False
107,110000,110.0,1.833,140.0,346.0,236.5,172,112.9174,False,False
107,115000,115.0,1.917,145.0,339.2,237.4,168,123.5219,False,False
107,120000,120.0,2.0,150.0,335.9,244.4,165,113.3389,False,False
107,125000,125.0,2.083,155.0,344.2,231.5,170,124.2026,False,False
107,130000,130.0,2.167,160.0,356.7,225.6,179,51.1914,False,False
107,135000,135.0,2.25,165.0,357.9,245.7,178,26.0624,False,False
107,140000,140.0,2.333,170.0,411.8,233.3,141,21.6728,False,False
107,145000,145.0,2.417,175.0,391.4,207.0,149,8.0004,False,False
107,150000,150.0,2.5,180.0,329.6,225.8,141,7.9331,False,False
107,155000,155.0,2.583,185.0,279.9,361.6,133,10.3966,False,False
107,160000,160.0,2.667,190.0,317.0,311.6,157,8.488,False,False
107,165000,165.0,2.75,195.0,321.7,295.0,157,8.0116,False,False
107,170000,170.0,2.833,200.0,308.2,350.7,152,24.4645,False,False
107,175000,175.0,2.917,205.0,326.8,400.3,160,19.6243,False,False
107,180000,180.0,3.0,210.0,337.5,323.8,161,19.9266,False,False
107,185000,185.0,3.083,215.0,348.5,260.4,170,23.1254,False,True
107,190000,190.0,3.167,220.0,334.6,181.7,168,34.3508,False,True
107,195000,195.0,3.25,225.0,318.5,174.8,160,201.9739,False,True
107,200000,200.0,3.333,230.0,320.6,186.5,159,116.7308,False,True
107,205000,205.0,3.417,235.0,313.9,190.8,153,128.6154,False,True
107,210000,210.0,3.5,240.0,313.1,190.7,151,107.2212,False,True
107,215000,215.0,3.583,245.0,314.2,181.1,158,111.5238,False,True
107,220000,220.0,3.667,250.0,321.8,169.2,161,116.001,False,True
107,225000,225.0,3.75,255.0,310.5,168.4,156,107.9855,False,True
107,230000,230.0,3.833,260.0,348.6,130.0,173,159.7757,False,True
107,235000,235.0,3.917,265.0,324.0,173.1,157,164.0319,False,True
